Bank Code,Branch Code,Branch,Bank,Bank Name
7056,228,Weliweria Minicom,COM,Commercial Bank PLC
7056,010,Wellawatte,COM,Commercial Bank PLC
7056,160,Wellawaya,COM,Commercial Bank PLC
7056,026,Wennappuwa,COM,Commercial Bank PLC
7056,178,World Trade Centre,COM,Commercial Bank PLC
7056,085,Yakkala,COM,Commercial Bank PLC
7074,001,Main Branch,,Habib Bank Ltd
7074,002,Lake View,,Habib Bank Ltd
7074,003,Kalmunai,,Habib Bank Ltd
7083,078,Akkaraipattu,HNB,Hatton National Bank PLC
7083,151,Akuressa,HNB,Hatton National Bank PLC
7083,123,Alawwa,HNB,Hatton National Bank PLC
7083,109,Aluthgama,HNB,Hatton National Bank PLC
7083,001,Aluthkade,HNB,Hatton National Bank PLC
7083,081,Ambalangoda,HNB,Hatton National Bank PLC
7083,045,Ambalantota,HNB,Hatton National Bank PLC
7083,058,Ampara,HNB,Hatton National Bank PLC
7083,177,Anamaduwa,HNB,Hatton National Bank PLC
7083,010,Anuradhapura,HNB,Hatton National Bank PLC
7083,193,Aralaganwila,HNB,Hatton National Bank PLC
7083,189,Atchchuvely,HNB,Hatton National Bank PLC
7083,112,Avissawella,HNB,Hatton National Bank PLC
7083,011,Badulla,HNB,Hatton National Bank PLC
7083,071,Balangoda,HNB,Hatton National Bank PLC
7083,039,Bambalapitiya,HNB,Hatton National Bank PLC
7083,012,Bandarawela,HNB,Hatton National Bank PLC
7083,057,Batticaloa,HNB,Hatton National Bank PLC
7083,160,Beruwela,HNB,Hatton National Bank PLC
7083,047,Biyagama,HNB,Hatton National Bank PLC
7083,060,Bogawanthalawa,HNB,Hatton National Bank PLC
7083,112,Boralesgamuwa,HNB,Hatton National Bank PLC
7083,055,Borella,HNB,Hatton National Bank PLC
7083,075,Buttala,HNB,Hatton National Bank PLC
7083,113,Card Centre,HNB,Hatton National Bank PLC
7083,114,Central Colombo,HNB,Hatton National Bank PLC
7083,157,Chankanai,HNB,Hatton National Bank PLC
7083,137,Chavakachcheri,HNB,Hatton National Bank PLC
7083,040,Chilaw,HNB,Hatton National Bank PLC
7083,117,Chunnakam,HNB,Hatton National Bank PLC
7083,076,Cinnamon Gardens,HNB,Hatton National Bank PLC
7083,002,City Office,HNB,Hatton National Bank PLC
7083,048,Dambulla,HNB,Hatton National Bank PLC
7083,070,Dankotuwa,HNB,Hatton National Bank PLC
7083,196,Dehiattakandiya,HNB,Hatton National Bank PLC
7083,093,Dehiwala,HNB,Hatton National Bank PLC
7083,122,Delgoda,HNB,Hatton National Bank PLC
7083,103,Dematagoda,HNB,Hatton National Bank PLC
7083,120,Deniyaya Customer Centre,HNB,Hatton National Bank PLC
7083,176,Digana,HNB,Hatton National Bank PLC
7083,178,Dikwella,HNB,Hatton National Bank PLC
7083,107,Elpitiya,HNB,Hatton National Bank PLC
7083,050,Embilipitiya,HNB,Hatton National Bank PLC
7083,135,Eravur,HNB,Hatton National Bank PLC
7083,149,Galewela,HNB,Hatton National Bank PLC
7083,128,Galgamuwa,HNB,Hatton National Bank PLC
7083,013,Galle,HNB,Hatton National Bank PLC
7083,051,Gampaha,HNB,Hatton National Bank PLC
7083,014,Gampola,HNB,Hatton National Bank PLC
7083,136,Ganemulla,HNB,Hatton National Bank PLC
7083,148,Giriulla,HNB,Hatton National Bank PLC
7083,046,Grandpass,HNB,Hatton National Bank PLC
7083,005,Green Path,HNB,Hatton National Bank PLC
7083,068,Hambantota,HNB,Hatton National Bank PLC
7083,139,Hanwella,HNB,Hatton National Bank PLC
7083,015,Hatton,HNB,Hatton National Bank PLC
7083,003,Head Office,HNB,Hatton National Bank PLC
7083,131,Hendala,HNB,Hatton National Bank PLC
7083,077,Homagama,HNB,Hatton National Bank PLC
7083,052,Horana,HNB,Hatton National Bank PLC
7083,063,Hulftsdorp,HNB,Hatton National Bank PLC
7083,054,International Division,HNB,Hatton National Bank PLC
7083,087,Ja-Ela,HNB,Hatton National Bank PLC
7083,016,Jaffna,HNB,Hatton National Bank PLC
7083,084,Kadawatha,HNB,Hatton National Bank PLC
7083,082,Kaduwela,HNB,Hatton National Bank PLC
7083,017,Kahawatte,HNB,Hatton National Bank PLC
7083,192,Kallady,HNB,Hatton National Bank PLC
7083,091,Kalmunai,HNB,Hatton National Bank PLC
7083,034,Kalutara,HNB,Hatton National Bank PLC
7083,165,Kaluwanchikudy,HNB,Hatton National Bank PLC
7083,119,Kandana,HNB,Hatton National Bank PLC
7083,018,Kandy,HNB,Hatton National Bank PLC
7083,095,Kantale,HNB,Hatton National Bank PLC
7083,184,Karaitive,HNB,Hatton National Bank PLC
7083,100,Katugastota,HNB,Hatton National Bank PLC
7083,049,Katunayake,HNB,Hatton National Bank PLC
7083,041,Kegalle,HNB,Hatton National Bank PLC
7083,138,Kelaniya,HNB,Hatton National Bank PLC
7083,146,Kilinochchi South,HNB,Hatton National Bank PLC
7083,195,Killinochchi North,HNB,Hatton National Bank PLC
7083,169,Kinniya,HNB,Hatton National Bank PLC
7083,056,Kiribathgoda,HNB,Hatton National Bank PLC
7083,099,Kirindiwela,HNB,Hatton National Bank PLC
7083,043,Kirulapone,HNB,Hatton National Bank PLC
7083,190,Kodikamam,HNB,Hatton National Bank PLC
7083,129,Kohuwela,HNB,Hatton National Bank PLC
7083,115,Kollupitiya,HNB,Hatton National Bank PLC
7083,194,Kolonnawa,HNB,Hatton National Bank PLC
7083,096,Kotahena,HNB,Hatton National Bank PLC
7083,098,Kottawa,HNB,Hatton National Bank PLC
7083,074,Kuliyapitiya,HNB,Hatton National Bank PLC
7083,188,Kundasale,HNB,Hatton National Bank PLC
7083,019,Kurunegala,HNB,Hatton National Bank PLC
7083,168,Madampe,HNB,Hatton National Bank PLC
7083,064,Maharagama,HNB,Hatton National Bank PLC
7083,124,Mahiyanganaya,HNB,Hatton National Bank PLC
7083,156,Malabe,HNB,Hatton National Bank PLC
7083,006,Maligawatta,HNB,Hatton National Bank PLC
7083,150,Manipay,HNB,Hatton National Bank PLC
7083,020,Mannar,HNB,Hatton National Bank PLC
7083,108,Maradana,HNB,Hatton National Bank PLC
7083,079,Marandagahamula,HNB,Hatton National Bank PLC
7083,080,Marawila,HNB,Hatton National Bank PLC
7083,185,Maruthamunai,HNB,Hatton National Bank PLC
7083,021,Maskeliya,HNB,Hatton National Bank PLC
7083,065,Matale,HNB,Hatton National Bank PLC
7083,042,Matara,HNB,Hatton National Bank PLC
7083,125,Mathugama,HNB,Hatton National Bank PLC
7083,089,Mawanella,HNB,Hatton National Bank PLC
7083,143,Medawachchiya,HNB,Hatton National Bank PLC
7083,179,Medirigiriya,HNB,Hatton National Bank PLC
7083,127,Middeniya,HNB,Hatton National Bank PLC
7083,094,Minuwangoda,HNB,Hatton National Bank PLC
7083,180,Mirigama,HNB,Hatton National Bank PLC
7083,053,Monaragala,HNB,Hatton National Bank PLC
7083,073,Moratumulla,HNB,Hatton National Bank PLC
7083,022,Moratuwa,HNB,Hatton National Bank PLC
7083,061,Mount Lavinia,HNB,Hatton National Bank PLC
7083,183,Mullativu,HNB,Hatton National Bank PLC
7083,174,Mullipothanai,HNB,Hatton National Bank PLC
7083,191,Muthur,HNB,Hatton National Bank PLC
7083,097,Mutwal,HNB,Hatton National Bank PLC
7083,104,Narahenpita,HNB,Hatton National Bank PLC
7083,147,Nawala,HNB,Hatton National Bank PLC
7083,023,Nawalapitiya,HNB,Hatton National Bank PLC
7083,024,Negombo,HNB,Hatton National Bank PLC
7083,145,Negombo Metro,HNB,Hatton National Bank PLC
7083,118,Nelliady,HNB,Hatton National Bank PLC
7083,121,Nikaweratiya,HNB,Hatton National Bank PLC
7083,159,Ninthavur,HNB,Hatton National Bank PLC
7083,025, Nittambuwa,HNB,Hatton National Bank PLC
7083,026,Nochchiyagama,HNB,Hatton National Bank PLC
7083,133,Norochchole,HNB,Hatton National Bank PLC
7083,027,NUGEGODA,HNB,Hatton National Bank PLC
7083,028,Nuwara Eliya,HNB,Hatton National Bank PLC
7083,181,Padavi Parakramapura,HNB,Hatton National Bank PLC
7083,140,Padukka,HNB,Hatton National Bank PLC
7083,069,Panadura,HNB,Hatton National Bank PLC
7083,059,Panchikawatta,HNB,Hatton National Bank PLC
7083,101, Pelmadulla,HNB,Hatton National Bank PLC
7083,007,Pettah,HNB,Hatton National Bank PLC
7083,141,Pilimatalawa,HNB,Hatton National Bank PLC
7083,038,Piliyandala,HNB,Hatton National Bank PLC
7083,066,Pinnawala,HNB,Hatton National Bank PLC
7083,187,Pitigala,HNB,Hatton National Bank PLC
7083,132,Point Pedro,HNB,Hatton National Bank PLC
7083,044,Polonnaruwa,HNB,Hatton National Bank PLC
7083,158,Pottuvil,HNB,Hatton National Bank PLC
7083,166,Pugoda,HNB,Hatton National Bank PLC
7083,029,Pussellawa,HNB,Hatton National Bank PLC
7083,083,Puttalam,HNB,Hatton National Bank PLC
7083,102,Ragama,HNB,Hatton National Bank PLC
7083,030,Ratnapura,HNB,Hatton National Bank PLC
7083,162,Rikillagaskada,HNB,Hatton National Bank PLC
7083,072,Sea Street,HNB,Hatton National Bank PLC
7083,186,Serunuwara,HNB,Hatton National Bank PLC
7083,170,Siyabalanduwa,HNB,Hatton National Bank PLC
7083,036,Kotte,HNB,Hatton National Bank PLC
7083,067,Suriyawewa,HNB,Hatton National Bank PLC
7083,085,Talangama,HNB,Hatton National Bank PLC
7083,086,Tangalle,HNB,Hatton National Bank PLC
7083,142,Thalawathugoda,HNB,Hatton National Bank PLC
7083,088,Thambuttegama,HNB,Hatton National Bank PLC
7083,164,Thandenweli,HNB,Hatton National Bank PLC
7083,093,Thimbirigasyaya,HNB,Hatton National Bank PLC
7083,134,Thirukovil,HNB,Hatton National Bank PLC
7083,144,Thirunelvely,HNB,Hatton National Bank PLC
7083,090,Tissamaharama,HNB,Hatton National Bank PLC
7083,105,Treasury Division,HNB,Hatton National Bank PLC
7083,031,Trincomalee,HNB,Hatton National Bank PLC
7083,171,Udappuwa,HNB,Hatton National Bank PLC
7083,182,Uhana,HNB,Hatton National Bank PLC
7083,175,Uppuvelli,HNB,Hatton National Bank PLC
7083,167,Valachchenai,HNB,Hatton National Bank PLC
7083,032,Vavuniya,HNB,Hatton National Bank PLC
7083,161,Velanai,HNB,Hatton National Bank PLC
7083,126,Warakapola,HNB,Hatton National Bank PLC
7083,153,Wariyapola,HNB,Hatton National Bank PLC
7083,035,Wattala,HNB,Hatton National Bank PLC
7083,033,Welimada,HNB,Hatton National Bank PLC
7083,130,Weliweriya,HNB,Hatton National Bank PLC
7083,009,Wellawatta,HNB,Hatton National Bank PLC
7083,106,Wellawaya,HNB,Hatton National Bank PLC
7083,110,Wennappuwa,HNB,Hatton National Bank PLC
7083,163,Yakkala,HNB,Hatton National Bank PLC
7092,007,Bambalapitiya,HSBC,HSBC
7092,003,Colpetty,HSBC,HSBC
7092,022,Galle,HSBC,HSBC
7092,001,Head Office,HSBC,HSBC
7092,021,Jaffna,HSBC,HSBC
7092,002,Kandy,HSBC,HSBC
7092,020,kohuwela,HSBC,HSBC
7092,018,Moratuwa,HSBC,HSBC
7092,017,Negombo,HSBC,HSBC
7092,005,Nugegoda,HSBC,HSBC
7092,008,Pelawatte,HSBC,HSBC
7092,015,Premier Centre,HSBC,HSBC
7092,012,Union Place,HSBC,HSBC
7092,014,Wattala,HSBC,HSBC
7092,004,Wellawatte,HSBC,HSBC
7092,006,World Trade Center,HSBC,HSBC
7108,001,Head Office,,Indian Bank
7108,002,Jaffna,,Indian Bank
7117,000,Head Office,,Indian Overseas Bank
7117,001,Matara,,Indian Overseas Bank
7135,228,Addalachchene,PEO,Peoples Bank
7135,188,Ahangama,PEO,Peoples Bank
7135,063,Akkaraipattu,PEO,Peoples Bank
7135,153,Akurana,PEO,Peoples Bank
7135,117,Akuressa,PEO,Peoples Bank
7135,294,Alawathugoda,PEO,Peoples Bank
7135,149,Alawwa,PEO,Peoples Bank
7135,084,Aluthgama,PEO,Peoples Bank
7135,035,Ambalangoda,PEO,Peoples Bank
7135,072,Ambalantota,PEO,Peoples Bank
7135,015,Ampara,PEO,Peoples Bank
7135,267,Anamaduwa,PEO,Peoples Bank
7135,205,Angunakolapalessa,PEO,Peoples Bank
7135,183,Ankumbura,PEO,Peoples Bank
7135,008,Anuradhapura,PEO,Peoples Bank
7135,220,Anuradhapura-Nuwarawewa,PEO,Peoples Bank
7135,253,Aralaganwila,PEO,Peoples Bank
7135,248,Aranayake,PEO,Peoples Bank
7135,107,Atchchuvely,PEO,Peoples Bank
7135,029,Avissawella,PEO,Peoples Bank
7135,347,Badalkubura,PEO,Peoples Bank
7135,087,Baddegama,PEO,Peoples Bank
7135,010,Badulla,PEO,Peoples Bank
7135,269,Badulla-Muthiyangana,PEO,Peoples Bank
7135,283,Baduraliya,PEO,Peoples Bank
7135,242,Bakamuna,PEO,Peoples Bank
7135,017,Balangoda,PEO,Peoples Bank
7135,154,Balapitiya,PEO,Peoples Bank
7135,310,Bambalapitiya,PEO,Peoples Bank
7135,121,Bandaragama,PEO,Peoples Bank
7135,037,Bandarawela,PEO,Peoples Bank
7135,234,Batapola,PEO,Peoples Bank
7135,208,Battaramulla,PEO,Peoples Bank
7135,075,Batticaloa,PEO,Peoples Bank
7135,113,Batticaloa Town,PEO,Peoples Bank
7135,244,Beliatta,PEO,Peoples Bank
7135,311,Beruwala,PEO,Peoples Bank
7135,011,Bibile,PEO,Peoples Bank
7135,172,Bingiriya,PEO,Peoples Bank
7135,209,Boralanda,PEO,Peoples Bank
7135,348,Boralesgamuwa,PEO,Peoples Bank
7135,078,Borella,PEO,Peoples Bank
7135,320,Borella Town,PEO,Peoples Bank
7135,252,Bulathkohupitiya,PEO,Peoples Bank
7135,161,Bulathsinhala,PEO,Peoples Bank
7135,147,Buttala,PEO,Peoples Bank
7135,326,Capricon,PEO,Peoples Bank
7135,600,Card Center,PEO,Peoples Bank
7135,999,CCD,PEO,Peoples Bank
7135,108,Chankanai,PEO,Peoples Bank
7135,110,Chavakachcheri,PEO,Peoples Bank
7135,227,Chenkalady,PEO,Peoples Bank
7135,024,Chilaw,PEO,Peoples Bank
7135,109,Chunnakam,PEO,Peoples Bank
7135,297,Dam Street,PEO,Peoples Bank
7135,138,Dambulla,PEO,Peoples Bank
7135,291,Dankotuwa,PEO,Peoples Bank
7135,206,Davulagala,PEO,Peoples Bank
7135,330,Dehiattakandiya,PEO,Peoples Bank
7135,293,Dehiowita,PEO,Peoples Bank
7135,019,Dehiwala,PEO,Peoples Bank
7135,337,Dehiwela (Galle Rd.),PEO,Peoples Bank
7135,118,Delgoda,PEO,Peoples Bank
7135,257,Deltota,PEO,Peoples Bank
7135,071,Dematagoda,PEO,Peoples Bank
7135,132,Deniyaya,PEO,Peoples Bank
7135,180,Deraniyagala,PEO,Peoples Bank
7135,243,Devinuwara,PEO,Peoples Bank
7135,135,Dickwella,PEO,Peoples Bank
7135,151,Diyatalawa,PEO,Peoples Bank
7135,001,Duke Street,PEO,Peoples Bank
7135,085,Eheliyagoda,PEO,Peoples Bank
7135,073,Elpitiya,PEO,Peoples Bank
7135,045,Embilipitiya,PEO,Peoples Bank
7135,170,Eppawela,PEO,Peoples Bank
7135,123,Eravur,PEO,Peoples Bank
7135,114,Galagedera,PEO,Peoples Bank
7135,177,Galenbindunuwewa,PEO,Peoples Bank
7135,115,Galewela,PEO,Peoples Bank
7135,184,Galgamuwa,PEO,Peoples Bank
7135,185,Galigamuwa,PEO,Peoples Bank
7135,301,Galkiriyagama,PEO,Peoples Bank
7135,013,Galle Fort,PEO,Peoples Bank
7135,169,Galle Main Street,PEO,Peoples Bank
7135,179,Galnewa,PEO,Peoples Bank
7135,026,Gampaha,PEO,Peoples Bank
7135,018,Gampola,PEO,Peoples Bank
7135,307,Gandara,PEO,Peoples Bank
7135,332,Ganemulla,PEO,Peoples Bank
7135,097,Gangodawila,PEO,Peoples Bank
7135,302,Ginigathhena,PEO,Peoples Bank
7135,298,Ginthupitiya,PEO,Peoples Bank
7135,268,Girandurukotte,PEO,Peoples Bank
7135,092,Giriulla,PEO,Peoples Bank
7135,245,Godakawela,PEO,Peoples Bank
7135,238,Gonagaldeniya,PEO,Peoples Bank
7135,126,Grandpass,PEO,Peoples Bank
7135,203,Habarana,PEO,Peoples Bank
7135,130,Hakmana,PEO,Peoples Bank
7135,195,Haldummulla,PEO,Peoples Bank
7135,225,Haliela,PEO,Peoples Bank
7135,007,Hambantota,PEO,Peoples Bank
7135,022,Hanguranketha,PEO,Peoples Bank
7135,229,Hanwella,PEO,Peoples Bank
7135,216,Haputale,PEO,Peoples Bank
7135,140,Hasalaka,PEO,Peoples Bank
7135,341,Hataraliyadda,PEO,Peoples Bank
7135,186,Hatton,PEO,Peoples Bank
7135,204,Head Quarters,PEO,Peoples Bank
7135,221,Hemmathagama,PEO,Peoples Bank
7135,144,Hettipola,PEO,Peoples Bank
7135,136,Hikkaduwa,PEO,Peoples Bank
7135,006,Hingurakgoda,PEO,Peoples Bank
7135,049,Homagama,PEO,Peoples Bank
7135,041,Horana,PEO,Peoples Bank
7135,218,Horowpathana,PEO,Peoples Bank
7135,025,Hyde park Corner,PEO,Peoples Bank
7135,207,Ibbagamuwa,PEO,Peoples Bank
7135,247,Imaduwa,PEO,Peoples Bank
7135,300,Ingiriya,PEO,Peoples Bank
7135,004,International Division,PEO,Peoples Bank
7135,239,Ja Ela,PEO,Peoples Bank
7135,284,Jaffna Kannathiddy,PEO,Peoples Bank
7135,104,affna Main Street,PEO,Peoples Bank
7135,030,Jaffna Stanley Road,PEO,Peoples Bank
7135,162,Jaffna University,PEO,Peoples Bank
7135,273,Kadawatha,PEO,Peoples Bank
7135,159,Kadugannawa,PEO,Peoples Bank
7135,196,Kaduwela,PEO,Peoples Bank
7135,051,Kahatagasdigiliya,PEO,Peoples Bank
7135,155,Kahawatte,PEO,Peoples Bank
7135,235,Kalawana,PEO,Peoples Bank
7135,339,Kallar,PEO,Peoples Bank
7135,023,Kalmunai,PEO,Peoples Bank
7135,125,Kalpitiya,PEO,Peoples Bank
7135,289,Kaltota,PEO,Peoples Bank
7135,039,Kalutara,PEO,Peoples Bank
7135,190,Kaluwanchikudy,PEO,Peoples Bank
7135,133,Kamburupitiya,PEO,Peoples Bank
7135,175,Kandana,PEO,Peoples Bank
7135,250,Kandeketiya,PEO,Peoples Bank
7135,003,Kandy,PEO,Peoples Bank
7135,031,Kankasanthurai,PEO,Peoples Bank
7135,090,Kantale,PEO,Peoples Bank
7135,223,Karaitivu,PEO,Peoples Bank
7135,343,Karapitiya,PEO,Peoples Bank
7135,168,Kataragama,PEO,Peoples Bank
7135,065,Kattankudy,PEO,Peoples Bank
7135,313,Katubedda,PEO,Peoples Bank
7135,089,Katugastota,PEO,Peoples Bank
7135,276,Katunayake,PEO,Peoples Bank
7135,105,Kayts,PEO,Peoples Bank
7135,150,Kebithigollawa,PEO,Peoples Bank
7135,027,Kegalle,PEO,Peoples Bank
7135,299,Kegalle Bazaar,PEO,Peoples Bank
7135,259,Kehelwatte,PEO,Peoples Bank
7135,042,Kekirawa,PEO,Peoples Bank
7135,055,Kelaniya,PEO,Peoples Bank
7135,240,Keppetipola,PEO,Peoples Bank
7135,327,Kesbewa,PEO,Peoples Bank
7135,048,Kilinochchi,PEO,Peoples Bank
7135,094,Kinniya,PEO,Peoples Bank
7135,237,Kiribathgoda,PEO,Peoples Bank
7135,266,Kiriella,PEO,Peoples Bank
7135,202,Kirindiwela,PEO,Peoples Bank
7135,319,Kirulapana,PEO,Peoples Bank
7135,281,Kobeigane,PEO,Peoples Bank
7135,142,Kochchikade,PEO,Peoples Bank
7135,329,Koggala,PEO,Peoples Bank
7135,342,Kokkaddicholai,PEO,Peoples Bank
7135,210,Kollupitiya Co-op House,PEO,Peoples Bank
7135,194,Kolonnawa,PEO,Peoples Bank
7135,260,Koslanda,PEO,Peoples Bank
7135,308,Kotahena,PEO,Peoples Bank
7135,098,Kotikawatte,PEO,Peoples Bank
7135,328,Kottawa,PEO,Peoples Bank
7135,288,Kudawella,PEO,Peoples Bank
7135,028,Kuliyapitiya,PEO,Peoples Bank
7135,012,Kurunegala,PEO,Peoples Bank
7135,226,Kurunegala Maliyadeva,PEO,Peoples Bank
7135,334,Kurunegala-Ethugalpura,PEO,Peoples Bank
7135,263,Kuruwita,PEO,Peoples Bank
7135,309,Liberty Plaza,PEO,Peoples Bank
7135,331,Lucky Plaza,PEO,Peoples Bank
7135,251,Lunugala,PEO,Peoples Bank
7135,215,Madampe,PEO,Peoples Bank
7135,282,Maggona,PEO,Peoples Bank
7135,181,Maha - Oya,PEO,Peoples Bank
7135,217,Mahara,PEO,Peoples Bank
7135,306,Maharagama,PEO,Peoples Bank
7135,303,Mahawewa,PEO,Peoples Bank
7135,058,Mahiyangana,PEO,Peoples Bank
7135,052,Maho,PEO,Peoples Bank
7135,200,Majestic City,PEO,Peoples Bank
7135,137,Makandura,PEO,Peoples Bank
7135,191,Malwana,PEO,Peoples Bank
7135,312,Malwatta Road,PEO,Peoples Bank
7135,165,Mankulam,PEO,Peoples Bank
7135,044,Mannar,PEO,Peoples Bank
7135,236,Maradana,PEO,Peoples Bank
7135,100,Marandagahamula,PEO,Peoples Bank
7135,322,Marawila,PEO,Peoples Bank
7135,346,Maruthamunai,PEO,Peoples Bank
7135,178,Maskeliya,PEO,Peoples Bank
7135,002,Matale,PEO,Peoples Bank
7135,152,Matara Dharmapala Mawatha,PEO,Peoples Bank
7135,032,Matara Uyanwatta,PEO,Peoples Bank
7135,070,7Mathugama,PEO,Peoples Bank
7135,069,Mawanella,PEO,Peoples Bank
7135,199,Mawathagama,PEO,Peoples Bank
7135,258,Medagama,PEO,Peoples Bank
7135,096,Medawachchiya,PEO,Peoples Bank
7135,231,Medirigiriya,PEO,Peoples Bank
7135,246,Meegalewa,PEO,Peoples Bank
7135,344,Melsiripura,PEO,Peoples Bank
7135,157,Menikhinna,PEO,Peoples Bank
7135,176,Mid City,PEO,Peoples Bank
7135,265,Middeniya,PEO,Peoples Bank
7135,021,Minuwangoda,PEO,Peoples Bank
7135,198,Mirigama,PEO,Peoples Bank
7135,068,Monaragala,PEO,Peoples Bank
7135,290,Moratumulla,PEO,Peoples Bank
7135,091,Moratuwa,PEO,Peoples Bank
7135,060,Morawaka,PEO,Peoples Bank
7135,336,Mount Lavinia,PEO,Peoples Bank
7135,046,Mudalige Mawatha,PEO,Peoples Bank
7135,020,Mulativu,PEO,Peoples Bank
7135,166,Murunkan,PEO,Peoples Bank
7135,095,Muttur,PEO,Peoples Bank
7135,214,Mutuwal,PEO,Peoples Bank
7135,119,Narahenpita,PEO,Peoples Bank
7135,082,Narammala,PEO,Peoples Bank
7135,083,Nattandiya,PEO,Peoples Bank
7135,146,Naula,PEO,Peoples Bank
7135,053,Nawalapitiya,PEO,Peoples Bank
7135,249,Neboda,PEO,Peoples Bank
7135,034,Negombo,PEO,Peoples Bank
7135,106,Nelliady,PEO,Peoples Bank
7135,124,Nikeweratiya,PEO,Peoples Bank
7135,127,Nildandahinna.,PEO,Peoples Bank
7135,296,Nintavur,PEO,Peoples Bank
7135,278,Nittambuwa,PEO,Peoples Bank
7135,192,Nivitigala,PEO,Peoples Bank
7135,171,Nochchiyagama,PEO,Peoples Bank
7135,174,Nugegoda,PEO,Peoples Bank
7135,335,Nugegoda City,PEO,Peoples Bank
7135,134,Nuwara Eliya,PEO,Peoples Bank
7135,340,Oddamavady,PEO,Peoples Bank
7135,275,Olcott Mawatha,PEO,Peoples Bank
7135,796,Overseas Customers Unit,PEO,Peoples Bank
7135,043,Padaviya,PEO,Peoples Bank
7135,349,Pallebedda,PEO,Peoples Bank
7135,241,Pallepola,PEO,Peoples Bank
7135,318,Pamunugama,PEO,Peoples Bank
7135,148,Panadura,PEO,Peoples Bank
7135,321,Panadura Town,PEO,Peoples Bank
7135,211,Panwila,PEO,Peoples Bank
7135,111,Paranthan,PEO,Peoples Bank
7135,116,Passara,PEO,Peoples Bank
7135,261,Pelawatte,PEO,Peoples Bank
7135,160,Pelmadulla,PEO,Peoples Bank
7135,057,Peradeniya,PEO,Peoples Bank
7135,139,Pettah,PEO,Peoples Bank
7135,256,Pilimatalawa,PEO,Peoples Bank
7135,103,Piliyandala,PEO,Peoples Bank
7135,279,Pitakotte,PEO,Peoples Bank
7135,285,Point Pedro,PEO,Peoples Bank
7135,059,Polgahawela,PEO,Peoples Bank
7135,005,Polonnaruwa,PEO,Peoples Bank
7135,232,Polonnaruwa Town,PEO,Peoples Bank
7135,280,Pothuhera,PEO,Peoples Bank
7135,164,Potuvil,PEO,Peoples Bank
7135,093,Pugoda,PEO,Peoples Bank
7135,352,Pulmudai,PEO,Peoples Bank
7135,173,Pundaluoya,PEO,Peoples Bank
7135,274,Pussellawa,PEO,Peoples Bank
7135,009,Puttalam,PEO,Peoples Bank
7135,033,Queens,PEO,Peoples Bank
7135,036,Ragala,PEO,Peoples Bank
7135,316,Ragama,PEO,Peoples Bank
7135,129,Rakwana,PEO,Peoples Bank
7135,101,Rambukkana,PEO,Peoples Bank
7135,345,Ranna,PEO,Peoples Bank
7135,080,Ratmalana,PEO,Peoples Bank
7135,088,Ratnapura,PEO,Peoples Bank
7135,317,Ratnapura Town,PEO,Peoples Bank
7135,128,Ratthota,PEO,Peoples Bank
7135,193,Ridigama,PEO,Peoples Bank
7135,081,Ruwanwella,PEO,Peoples Bank
7135,338,Sainthamaruthu,PEO,Peoples Bank
7135,064,Samanthurai,PEO,Peoples Bank
7135,277,Sea Street,PEO,Peoples Bank
7135,324,Seeduwa,PEO,Peoples Bank
7135,158,Senkadagala,PEO,Peoples Bank
7135,233,Serunuwara,PEO,Peoples Bank
7135,056,Sri Sangaraja Mawatha,PEO,Peoples Bank
7135,143,Suduwella,PEO,Peoples Bank
7135,264,Suriyawewa,PEO,Peoples Bank
7135,315,Talawa,PEO,Peoples Bank
7135,038,Talawakele,PEO,Peoples Bank
7135,272,Talgaswela,PEO,Peoples Bank
7135,219,Tambuttegama,PEO,Peoples Bank
7135,230,Tanamalwila,PEO,Peoples Bank
7135,067,Tangalle,PEO,Peoples Bank
7135,112,Teldeniya,PEO,Peoples Bank
7135,351,Thambala,PEO,Peoples Bank
7135,086,Thimbirigasyaya,PEO,Peoples Bank
7135,224,Thirukkovil,PEO,Peoples Bank
7135,270,Thulhiriya,PEO,Peoples Bank
7135,061,Tissamaharama,PEO,Peoples Bank
7135,167,"Town Hall, Colombo",PEO,Peoples Bank
7135,066,Trincomalee,PEO,Peoples Bank
7135,255,Trincomalee Town,PEO,Peoples Bank
7135,292,Udapussellawa,PEO,Peoples Bank
7135,295,Udawalawe,PEO,Peoples Bank
7135,131,Udugama,PEO,Peoples Bank
7135,189,Uhana,PEO,Peoples Bank
7135,201,Ukuwela,PEO,Peoples Bank
7135,014,Union Place,PEO,Peoples Bank
7135,197,Uragasmanhandiya,PEO,Peoples Bank
7135,271,Urubokka,PEO,Peoples Bank
7135,156,Uva-Paranagama,PEO,Peoples Bank
7135,102,Valaichechenai,PEO,Peoples Bank
7135,040,Vavuniya,PEO,Peoples Bank
7135,141,Velvetiturai,PEO,Peoples Bank
7135,079,Veyangoda,PEO,Peoples Bank
7135,262,Wadduwa,PEO,Peoples Bank
7135,304,Walasgala,PEO,Peoples Bank
7135,120,Walasmulla,PEO,Peoples Bank
7135,325,Wanduramba,PEO,Peoples Bank
7135,054,Warakapola,PEO,Peoples Bank
7135,163,Wariyapola,PEO,Peoples Bank
7135,222, Wattala,PEO,Peoples Bank
7135,074,Wattegama,PEO,Peoples Bank
7135,350,Weeraketiya,PEO,Peoples Bank
7135,077,Weligama,PEO,Peoples Bank
7135,254,Welikanda,PEO,Peoples Bank
