"Bank & Branch Codes",,,,
"BANK CODE","BRANCH CODE","BRANCH","BANK","BANK NAME"
7056,73,"Peradeniya (CSP)","COM","Commercial Bank PLC"
7056,24,"Pettah","COM","Commercial Bank PLC"
7056,72,"Pettah Main Street","COM","Commercial Bank PLC"
7056,109,"Pilimathalawa","COM","Commercial Bank PLC"
7056,77,"Piliyandala","COM","Commercial Bank PLC"
7056,117,"Pitakotte CSP","COM","Commercial Bank PLC"
7056,141,"Polgahawela","COM","Commercial Bank PLC"
7056,169,"Priority Banking Centre","COM","Commercial Bank PLC"
7056,148,"Puttlam","COM","Commercial Bank PLC"
7056,131,"Raddolugama CSP","COM","Commercial Bank PLC"
7056,221,"Ragama minicom","COM","Commercial Bank PLC"
7056,62,"Rajagiriya","COM","Commercial Bank PLC"
7056,216,"Ramanayake Mawatha","COM","Commercial Bank PLC"
7056,46,"Ratmalana","COM","Commercial Bank PLC"
7056,49,"Ratnapura","COM","Commercial Bank PLC"
7056,116,"Reid Avenue","COM","Commercial Bank PLC"
7056,163,"Ruwanwella","COM","Commercial Bank PLC"
7056,64,"Seeduwa","COM","Commercial Bank PLC"
7056,123,"Tangalle","COM","Commercial Bank PLC"
7056,78,"Thalawathugoda (C.S.P.)","COM","Commercial Bank PLC"
7056,162,"Thambuttegama","COM","Commercial Bank PLC"
7056,157,"Thirunelvely","COM","Commercial Bank PLC"
7056,124,"Tissamaharama","COM","Commercial Bank PLC"
7056,37,"Trincomalee","COM","Commercial Bank PLC"
7056,129,"Udugama","COM","Commercial Bank PLC"
7056,48,"Union Place","COM","Commercial Bank PLC"
7056,159,"Valachchenai","COM","Commercial Bank PLC"
7056,61,"Vavuniya","COM","Commercial Bank PLC"
7056,171,"Vavuniya CSP","COM","Commercial Bank PLC"
7056,170,"Velanai","COM","Commercial Bank PLC"
7056,146,"Wadduwa","COM","Commercial Bank PLC"
7056,128,"Warakapola","COM","Commercial Bank PLC"
7056,145,"Ward Place","COM","Commercial Bank PLC"
7056,174,"Wariyapola","COM","Commercial Bank PLC"
7056,56,"Wattala","COM","Commercial Bank PLC"
7056,260,"Wattala - Service Point","COM","Commercial Bank PLC"
7056,225,"Wattala Minicom","COM","Commercial Bank PLC"
7056,112,"Weligama","COM","Commercial Bank PLC"
7056,136,"Welimada","COM","Commercial Bank PLC"
7056,228,"Weliweria Minicom","COM","Commercial Bank PLC"
7056,10,"Wellawatte","COM","Commercial Bank PLC"
7056,160,"Wellawaya","COM","Commercial Bank PLC"
7056,26,"Wennappuwa","COM","Commercial Bank PLC"
7056,178,"World Trade Centre","COM","Commercial Bank PLC"
7056,85,"Yakkala","COM","Commercial Bank PLC"
7074,1,"Main Branch",,"Habib Bank Ltd"
7074,2,"Lake View",,"Habib Bank Ltd"
7074,3,"Kalmunai",,"Habib Bank Ltd"
7083,78,"Akkaraipattu","HNB","Hatton National Bank PLC"
7083,151,"Akuressa","HNB","Hatton National Bank PLC"
7083,123,"Alawwa","HNB","Hatton National Bank PLC"
7083,109,"Aluthgama","HNB","Hatton National Bank PLC"
7083,1,"Aluthkade","HNB","Hatton National Bank PLC"
7083,81,"Ambalangoda","HNB","Hatton National Bank PLC"
7083,45,"Ambalantota","HNB","Hatton National Bank PLC"
7083,58,"Ampara","HNB","Hatton National Bank PLC"
7083,177,"Anamaduwa","HNB","Hatton National Bank PLC"
7083,10,"Anuradhapura","HNB","Hatton National Bank PLC"
7083,193,"Aralaganwila","HNB","Hatton National Bank PLC"
7083,189,"Atchchuvely","HNB","Hatton National Bank PLC"
7083,112,"Avissawella","HNB","Hatton National Bank PLC"
7083,11,"Badulla","HNB","Hatton National Bank PLC"
7083,71,"Balangoda","HNB","Hatton National Bank PLC"
7083,39,"Bambalapitiya","HNB","Hatton National Bank PLC"
7083,12,"Bandarawela","HNB","Hatton National Bank PLC"
7083,57,"Batticaloa","HNB","Hatton National Bank PLC"
7083,160,"Beruwela","HNB","Hatton National Bank PLC"
7083,47,"Biyagama","HNB","Hatton National Bank PLC"
7083,60,"Bogawanthalawa","HNB","Hatton National Bank PLC"
7083,112,"Boralesgamuwa","HNB","Hatton National Bank PLC"
7083,55,"Borella","HNB","Hatton National Bank PLC"
7083,75,"Buttala","HNB","Hatton National Bank PLC"
7083,113,"Card Centre","HNB","Hatton National Bank PLC"
7083,114,"Central Colombo","HNB","Hatton National Bank PLC"
7083,157,"Chankanai","HNB","Hatton National Bank PLC"
7083,137,"Chavakachcheri","HNB","Hatton National Bank PLC"
7083,40,"Chilaw","HNB","Hatton National Bank PLC"
7083,117,"Chunnakam","HNB","Hatton National Bank PLC"
7083,76,"Cinnamon Gardens","HNB","Hatton National Bank PLC"
7083,2,"City Office","HNB","Hatton National Bank PLC"
7083,48,"Dambulla","HNB","Hatton National Bank PLC"
7083,70,"Dankotuwa","HNB","Hatton National Bank PLC"
7083,196,"Dehiattakandiya","HNB","Hatton National Bank PLC"
7083,93,"Dehiwala","HNB","Hatton National Bank PLC"
7083,122,"Delgoda","HNB","Hatton National Bank PLC"
7083,103,"Dematagoda","HNB","Hatton National Bank PLC"
7083,120,"Deniyaya Customer Centre","HNB","Hatton National Bank PLC"
7083,176,"Digana","HNB","Hatton National Bank PLC"
7083,178,"Dikwella","HNB","Hatton National Bank PLC"
7083,107,"Elpitiya","HNB","Hatton National Bank PLC"
7083,50,"Embilipitiya","HNB","Hatton National Bank PLC"
7083,135,"Eravur","HNB","Hatton National Bank PLC"
7083,149,"Galewela","HNB","Hatton National Bank PLC"
7083,128,"Galgamuwa","HNB","Hatton National Bank PLC"
7083,13,"Galle","HNB","Hatton National Bank PLC"
7083,51,"Gampaha","HNB","Hatton National Bank PLC"
7083,14,"Gampola","HNB","Hatton National Bank PLC"
7083,136,"Ganemulla","HNB","Hatton National Bank PLC"
7083,148,"Giriulla","HNB","Hatton National Bank PLC"
7083,46,"Grandpass","HNB","Hatton National Bank PLC"
7083,5,"Green Path","HNB","Hatton National Bank PLC"
7083,68,"Hambantota","HNB","Hatton National Bank PLC"
7083,139,"Hanwella","HNB","Hatton National Bank PLC"
7083,15,"Hatton","HNB","Hatton National Bank PLC"
7083,3,"Head Office","HNB","Hatton National Bank PLC"
7083,131,"Hendala","HNB","Hatton National Bank PLC"
7083,77,"Homagama","HNB","Hatton National Bank PLC"
7083,52,"Horana","HNB","Hatton National Bank PLC"
7083,63,"Hulftsdorp","HNB","Hatton National Bank PLC"
7083,54,"International Division","HNB","Hatton National Bank PLC"
7083,87,"Ja-Ela","HNB","Hatton National Bank PLC"
7083,16,"Jaffna","HNB","Hatton National Bank PLC"
7083,84,"Kadawatha","HNB","Hatton National Bank PLC"
7083,82,"Kaduwela","HNB","Hatton National Bank PLC"
7083,17,"Kahawatte","HNB","Hatton National Bank PLC"
7083,192,"Kallady","HNB","Hatton National Bank PLC"
7083,91,"Kalmunai","HNB","Hatton National Bank PLC"
7083,34,"Kalutara","HNB","Hatton National Bank PLC"
7083,165,"Kaluwanchikudy","HNB","Hatton National Bank PLC"
7083,119,"Kandana","HNB","Hatton National Bank PLC"
7083,18,"Kandy","HNB","Hatton National Bank PLC"
7083,95,"Kantale","HNB","Hatton National Bank PLC"
7083,184,"Karaitive","HNB","Hatton National Bank PLC"
7083,100,"Katugastota","HNB","Hatton National Bank PLC"
7083,49,"Katunayake","HNB","Hatton National Bank PLC"
7083,41,"Kegalle","HNB","Hatton National Bank PLC"
7083,138,"Kelaniya","HNB","Hatton National Bank PLC"
7083,146,"Kilinochchi South","HNB","Hatton National Bank PLC"
7083,195,"Killinochchi North","HNB","Hatton National Bank PLC"
7083,169,"Kinniya","HNB","Hatton National Bank PLC"
7083,56,"Kiribathgoda","HNB","Hatton National Bank PLC"
7083,99,"Kirindiwela","HNB","Hatton National Bank PLC"
7083,43,"Kirulapone","HNB","Hatton National Bank PLC"
7083,190,"Kodikamam","HNB","Hatton National Bank PLC"
7083,129,"Kohuwela","HNB","Hatton National Bank PLC"
7083,115,"Kollupitiya","HNB","Hatton National Bank PLC"
7083,194,"Kolonnawa","HNB","Hatton National Bank PLC"
7083,96,"Kotahena","HNB","Hatton National Bank PLC"
7083,98,"Kottawa","HNB","Hatton National Bank PLC"
7083,74,"Kuliyapitiya","HNB","Hatton National Bank PLC"
7083,188,"Kundasale","HNB","Hatton National Bank PLC"
7083,19,"Kurunegala","HNB","Hatton National Bank PLC"
7083,168,"Madampe","HNB","Hatton National Bank PLC"
7083,64,"Maharagama","HNB","Hatton National Bank PLC"
7083,124,"Mahiyanganaya","HNB","Hatton National Bank PLC"
7083,156,"Malabe","HNB","Hatton National Bank PLC"
7083,6,"Maligawatta","HNB","Hatton National Bank PLC"
7083,150,"Manipay","HNB","Hatton National Bank PLC"
7083,20,"Mannar","HNB","Hatton National Bank PLC"
7083,108,"Maradana","HNB","Hatton National Bank PLC"
7083,79,"Marandagahamula","HNB","Hatton National Bank PLC"
7083,80,"Marawila","HNB","Hatton National Bank PLC"
7083,185,"Maruthamunai","HNB","Hatton National Bank PLC"
7083,21,"Maskeliya","HNB","Hatton National Bank PLC"
7083,65,"Matale","HNB","Hatton National Bank PLC"
7083,42,"Matara","HNB","Hatton National Bank PLC"
7083,125,"Mathugama","HNB","Hatton National Bank PLC"
7083,89,"Mawanella","HNB","Hatton National Bank PLC"
7083,143,"Medawachchiya","HNB","Hatton National Bank PLC"
7083,179,"Medirigiriya","HNB","Hatton National Bank PLC"
7083,127,"Middeniya","HNB","Hatton National Bank PLC"
7083,94,"Minuwangoda","HNB","Hatton National Bank PLC"
7083,180,"Mirigama","HNB","Hatton National Bank PLC"
7083,53,"Monaragala","HNB","Hatton National Bank PLC"
7083,73,"Moratumulla","HNB","Hatton National Bank PLC"
7083,22,"Moratuwa","HNB","Hatton National Bank PLC"
7083,61,"Mount Lavinia","HNB","Hatton National Bank PLC"
7083,183,"Mullativu","HNB","Hatton National Bank PLC"
7083,174,"Mullipothanai","HNB","Hatton National Bank PLC"
7083,191,"Muthur","HNB","Hatton National Bank PLC"
7083,97,"Mutwal","HNB","Hatton National Bank PLC"
7083,104,"Narahenpita","HNB","Hatton National Bank PLC"
7083,147,"Nawala","HNB","Hatton National Bank PLC"
7083,23,"Nawalapitiya","HNB","Hatton National Bank PLC"
7083,24,"Negombo","HNB","Hatton National Bank PLC"
7083,145,"Negombo Metro","HNB","Hatton National Bank PLC"
7083,118,"Nelliady","HNB","Hatton National Bank PLC"
7083,121,"Nikaweratiya","HNB","Hatton National Bank PLC"
7083,159,"Ninthavur","HNB","Hatton National Bank PLC"
7083,25," Nittambuwa","HNB","Hatton National Bank PLC"
7083,26,"Nochchiyagama","HNB","Hatton National Bank PLC"
7083,133,"Norochchole","HNB","Hatton National Bank PLC"
7083,27,"Nugegoda","HNB","Hatton National Bank PLC"
7083,28,"Nuwara Eliya","HNB","Hatton National Bank PLC"
7083,181,"Padavi Parakramapura","HNB","Hatton National Bank PLC"
7083,140,"Padukka","HNB","Hatton National Bank PLC"
7083,69,"Panadura","HNB","Hatton National Bank PLC"
7083,59,"Panchikawatta","HNB","Hatton National Bank PLC"
7083,101," Pelmadulla","HNB","Hatton National Bank PLC"
7083,7,"Pettah","HNB","Hatton National Bank PLC"
7083,141,"Pilimatalawa","HNB","Hatton National Bank PLC"
7083,38,"Piliyandala","HNB","Hatton National Bank PLC"
7083,66,"Pinnawala","HNB","Hatton National Bank PLC"
7083,187,"Pitigala","HNB","Hatton National Bank PLC"
7083,132,"Point Pedro","HNB","Hatton National Bank PLC"
7083,44,"Polonnaruwa","HNB","Hatton National Bank PLC"
7083,158,"Pottuvil","HNB","Hatton National Bank PLC"
7083,166,"Pugoda","HNB","Hatton National Bank PLC"
7083,29,"Pussellawa","HNB","Hatton National Bank PLC"
7083,83,"Puttalam","HNB","Hatton National Bank PLC"
7083,102,"Ragama","HNB","Hatton National Bank PLC"
7083,30,"Ratnapura","HNB","Hatton National Bank PLC"
7083,162,"Rikillagaskada","HNB","Hatton National Bank PLC"
7083,72,"Sea Street","HNB","Hatton National Bank PLC"
7083,186,"Serunuwara","HNB","Hatton National Bank PLC"
7083,170,"Siyabalanduwa","HNB","Hatton National Bank PLC"
7083,36,"Sri Jay'awardanapura Kotte","HNB","Hatton National Bank PLC"
7083,67,"Suriyawewa","HNB","Hatton National Bank PLC"
7083,85,"Talangama","HNB","Hatton National Bank PLC"
7083,86,"Tangalle","HNB","Hatton National Bank PLC"
7083,142,"Thalawathugoda","HNB","Hatton National Bank PLC"
7083,88,"Thambuttegama","HNB","Hatton National Bank PLC"
7083,164,"Thandenweli","HNB","Hatton National Bank PLC"
7083,93,"Thimbirigasyaya","HNB","Hatton National Bank PLC"
7083,134,"Thirukovil","HNB","Hatton National Bank PLC"
7083,144,"Thirunelvely","HNB","Hatton National Bank PLC"
7083,90,"Tissamaharama","HNB","Hatton National Bank PLC"
7083,105,"Treasury Division","HNB","Hatton National Bank PLC"
7083,31,"Trincomalee","HNB","Hatton National Bank PLC"
7083,171,"Udappuwa","HNB","Hatton National Bank PLC"
7083,182,"Uhana","HNB","Hatton National Bank PLC"
7083,175,"Uppuvelli","HNB","Hatton National Bank PLC"
7083,167,"Valachchenai","HNB","Hatton National Bank PLC"
7083,32,"Vavuniya","HNB","Hatton National Bank PLC"
7083,161,"Velanai","HNB","Hatton National Bank PLC"
7083,126,"Warakapola","HNB","Hatton National Bank PLC"
7083,153,"Wariyapola","HNB","Hatton National Bank PLC"
7083,35,"Wattala","HNB","Hatton National Bank PLC"
7083,33,"Welimada","HNB","Hatton National Bank PLC"
7083,130,"Weliweriya","HNB","Hatton National Bank PLC"
7083,9,"Wellawatta","HNB","Hatton National Bank PLC"
7083,106,"Wellawaya","HNB","Hatton National Bank PLC"
7083,110,"Wennappuwa","HNB","Hatton National Bank PLC"
7083,163,"Yakkala","HNB","Hatton National Bank PLC"
7092,7,"Bambalapitiya","HSBC","HSBC"
7092,3,"Colpetty","HSBC","HSBC"
7092,22,"Galle","HSBC","HSBC"
7092,1,"Head Office","HSBC","HSBC"
7092,21,"Jaffna","HSBC","HSBC"
7092,2,"Kandy","HSBC","HSBC"
7092,20,"kohuwela","HSBC","HSBC"
7092,18,"Moratuwa","HSBC","HSBC"
7092,17,"Negombo","HSBC","HSBC"
7092,5,"Nugegoda","HSBC","HSBC"
7092,8,"Pelawatte","HSBC","HSBC"
7092,15,"Premier Centre","HSBC","HSBC"
7092,12,"Union Place","HSBC","HSBC"
7092,14,"Wattala","HSBC","HSBC"
7092,4,"Wellawatte","HSBC","HSBC"
7092,6,"World Trade Center","HSBC","HSBC"
7108,1,"Head Office",,"Indian Bank"
7108,2,"Jaffna",,"Indian Bank"
7117,0,"Head Office",,"Indian Overseas Bank"
7117,1,"Matara",,"Indian Overseas Bank"
7135,228,"Addalachchene","PEO","Peoples Bank"
7135,188,"Ahangama","PEO","Peoples Bank"
7135,63,"Akkaraipattu","PEO","Peoples Bank"
7135,153,"Akurana","PEO","Peoples Bank"
7135,117,"Akuressa","PEO","Peoples Bank"
7135,294,"Alawathugoda","PEO","Peoples Bank"
7135,149,"Alawwa","PEO","Peoples Bank"
7135,84,"Aluthgama","PEO","Peoples Bank"
7135,35,"Ambalangoda","PEO","Peoples Bank"
7135,72,"Ambalantota","PEO","Peoples Bank"
7135,15,"Ampara","PEO","Peoples Bank"
7135,267,"Anamaduwa","PEO","Peoples Bank"
7135,205,"Angunakolapalessa","PEO","Peoples Bank"
7135,183,"Ankumbura","PEO","Peoples Bank"
7135,8,"Anuradhapura","PEO","Peoples Bank"
7135,220,"Anuradhapura-Nuwarawewa","PEO","Peoples Bank"
7135,253,"Aralaganwila","PEO","Peoples Bank"
7135,248,"Aranayake","PEO","Peoples Bank"
7135,107,"Atchchuvely","PEO","Peoples Bank"
7135,29,"Avissawella","PEO","Peoples Bank"
7135,347,"Badalkubura","PEO","Peoples Bank"
7135,87,"Baddegama","PEO","Peoples Bank"
7135,10,"Badulla","PEO","Peoples Bank"
7135,269,"Badulla-Muthiyangana","PEO","Peoples Bank"
7135,283,"Baduraliya","PEO","Peoples Bank"
7135,242,"Bakamuna","PEO","Peoples Bank"
7135,17,"Balangoda","PEO","Peoples Bank"
7135,154,"Balapitiya","PEO","Peoples Bank"
7135,310,"Bambalapitiya","PEO","Peoples Bank"
7135,121,"Bandaragama","PEO","Peoples Bank"
7135,37,"Bandarawela","PEO","Peoples Bank"
7135,234,"Batapola","PEO","Peoples Bank"
7135,208,"Battaramulla","PEO","Peoples Bank"
7135,75,"Batticaloa","PEO","Peoples Bank"
7135,113,"Batticaloa Town","PEO","Peoples Bank"
7135,244,"Beliatta","PEO","Peoples Bank"
7135,311,"Beruwala","PEO","Peoples Bank"
7135,11,"Bibile","PEO","Peoples Bank"
7135,172,"Bingiriya","PEO","Peoples Bank"
7135,209,"Boralanda","PEO","Peoples Bank"
7135,348,"Boralesgamuwa","PEO","Peoples Bank"
7135,78,"Borella","PEO","Peoples Bank"
7135,320,"Borella Town","PEO","Peoples Bank"
7135,252,"Bulathkohupitiya","PEO","Peoples Bank"
7135,161,"Bulathsinhala","PEO","Peoples Bank"
7135,147,"Buttala","PEO","Peoples Bank"
7135,326,"Capricon","PEO","Peoples Bank"
7135,600,"Card Center","PEO","Peoples Bank"
7135,999,"CCD","PEO","Peoples Bank"
7135,108,"Chankanai","PEO","Peoples Bank"
7135,110,"Chavakachcheri","PEO","Peoples Bank"
7135,227,"Chenkalady","PEO","Peoples Bank"
7135,24,"Chilaw","PEO","Peoples Bank"
7135,109,"Chunnakam","PEO","Peoples Bank"
7135,297,"Dam Street","PEO","Peoples Bank"
7135,138,"Dambulla","PEO","Peoples Bank"
7135,291,"Dankotuwa","PEO","Peoples Bank"
7135,206,"Davulagala","PEO","Peoples Bank"
7135,330,"Dehiattakandiya","PEO","Peoples Bank"
7135,293,"Dehiowita","PEO","Peoples Bank"
7135,19,"Dehiwala","PEO","Peoples Bank"
7135,337,"Dehiwela (Galle Rd.)","PEO","Peoples Bank"
7135,118,"Delgoda","PEO","Peoples Bank"
7135,257,"Deltota","PEO","Peoples Bank"
7135,71,"Dematagoda","PEO","Peoples Bank"
7135,132,"Deniyaya","PEO","Peoples Bank"
7135,180,"Deraniyagala","PEO","Peoples Bank"
7135,243,"Devinuwara","PEO","Peoples Bank"
7135,135,"Dickwella","PEO","Peoples Bank"
7135,151,"Diyatalawa","PEO","Peoples Bank"
7135,1,"Duke Street","PEO","Peoples Bank"
7135,85,"Eheliyagoda","PEO","Peoples Bank"
7135,73,"Elpitiya","PEO","Peoples Bank"
7135,45,"Embilipitiya","PEO","Peoples Bank"
7135,170,"Eppawela","PEO","Peoples Bank"
7135,123,"Eravur","PEO","Peoples Bank"
7135,114,"Galagedera","PEO","Peoples Bank"
7135,177,"Galenbindunuwewa","PEO","Peoples Bank"
7135,115,"Galewela","PEO","Peoples Bank"
7135,184,"Galgamuwa","PEO","Peoples Bank"
7135,185,"Galigamuwa","PEO","Peoples Bank"
7135,301,"Galkiriyagama","PEO","Peoples Bank"
7135,13,"Galle Fort","PEO","Peoples Bank"
7135,169,"Galle Main Street","PEO","Peoples Bank"
7135,179,"Galnewa","PEO","Peoples Bank"
7135,26,"Gampaha","PEO","Peoples Bank"
7135,18,"Gampola","PEO","Peoples Bank"
7135,307,"Gandara","PEO","Peoples Bank"
7135,332,"Ganemulla","PEO","Peoples Bank"
7135,97,"Gangodawila","PEO","Peoples Bank"
7135,302,"Ginigathhena","PEO","Peoples Bank"
7135,298,"Ginthupitiya","PEO","Peoples Bank"
7135,268,"Girandurukotte","PEO","Peoples Bank"
7135,92,"Giriulla","PEO","Peoples Bank"
7135,245,"Godakawela","PEO","Peoples Bank"
7135,238,"Gonagaldeniya","PEO","Peoples Bank"
7135,126,"Grandpass","PEO","Peoples Bank"
7135,203,"Habarana","PEO","Peoples Bank"
7135,130,"Hakmana","PEO","Peoples Bank"
7135,195,"Haldummulla","PEO","Peoples Bank"
7135,225,"Haliela","PEO","Peoples Bank"
7135,7,"Hambantota","PEO","Peoples Bank"
7135,22,"Hanguranketha","PEO","Peoples Bank"
7135,229,"Hanwella","PEO","Peoples Bank"
7135,216,"Haputale","PEO","Peoples Bank"
7135,140,"Hasalaka","PEO","Peoples Bank"
7135,341,"Hataraliyadda","PEO","Peoples Bank"
7135,186,"Hatton","PEO","Peoples Bank"
7135,204,"Head Quarters","PEO","Peoples Bank"
7135,221,"Hemmathagama","PEO","Peoples Bank"
7135,144,"Hettipola","PEO","Peoples Bank"
7135,136,"Hikkaduwa","PEO","Peoples Bank"
7135,6,"Hingurakgoda","PEO","Peoples Bank"
7135,49,"Homagama","PEO","Peoples Bank"
7135,41,"Horana","PEO","Peoples Bank"
7135,218,"Horowpathana","PEO","Peoples Bank"
7135,25,"Hyde park Corner","PEO","Peoples Bank"
7135,207,"Ibbagamuwa","PEO","Peoples Bank"
7135,247,"Imaduwa","PEO","Peoples Bank"
7135,300,"Ingiriya","PEO","Peoples Bank"
7135,4,"International Division","PEO","Peoples Bank"
7135,239,"Ja Ela","PEO","Peoples Bank"
7135,284,"Jaffna Kannathiddy","PEO","Peoples Bank"
7135,104,"affna Main Street","PEO","Peoples Bank"
7135,30,"Jaffna Stanley Road","PEO","Peoples Bank"
7135,162,"Jaffna University","PEO","Peoples Bank"
7135,273,"Kadawatha","PEO","Peoples Bank"
7135,159,"Kadugannawa","PEO","Peoples Bank"
7135,196,"Kaduwela","PEO","Peoples Bank"
7135,51,"Kahatagasdigiliya","PEO","Peoples Bank"
7135,155,"Kahawatte","PEO","Peoples Bank"
7135,235,"Kalawana","PEO","Peoples Bank"
7135,339,"Kallar","PEO","Peoples Bank"
7135,23,"Kalmunai","PEO","Peoples Bank"
7135,125,"Kalpitiya","PEO","Peoples Bank"
7135,289,"Kaltota","PEO","Peoples Bank"
7135,39,"Kalutara","PEO","Peoples Bank"
7135,190,"Kaluwanchikudy","PEO","Peoples Bank"
7135,133,"Kamburupitiya","PEO","Peoples Bank"
7135,175,"Kandana","PEO","Peoples Bank"
7135,250,"Kandeketiya","PEO","Peoples Bank"
7135,3,"Kandy","PEO","Peoples Bank"
7135,31,"Kankasanthurai","PEO","Peoples Bank"
7135,90,"Kantale","PEO","Peoples Bank"
7135,223,"Karaitivu","PEO","Peoples Bank"
7135,343,"Karapitiya","PEO","Peoples Bank"
7135,168,"Kataragama","PEO","Peoples Bank"
7135,65,"Kattankudy","PEO","Peoples Bank"
7135,313,"Katubedda","PEO","Peoples Bank"
7135,89,"Katugastota","PEO","Peoples Bank"
7135,276,"Katunayake","PEO","Peoples Bank"
7135,105,"Kayts","PEO","Peoples Bank"
7135,150,"Kebithigollawa","PEO","Peoples Bank"
7135,27,"Kegalle","PEO","Peoples Bank"
7135,299,"Kegalle Bazaar","PEO","Peoples Bank"
7135,259,"Kehelwatte","PEO","Peoples Bank"
7135,42,"Kekirawa","PEO","Peoples Bank"
7135,55,"Kelaniya","PEO","Peoples Bank"
7135,240,"Keppetipola","PEO","Peoples Bank"
7135,327,"Kesbewa","PEO","Peoples Bank"
7135,48,"Kilinochchi","PEO","Peoples Bank"
7135,94,"Kinniya","PEO","Peoples Bank"
7135,237,"Kiribathgoda","PEO","Peoples Bank"
7135,266,"Kiriella","PEO","Peoples Bank"
7135,202,"Kirindiwela","PEO","Peoples Bank"
7135,319,"Kirulapana","PEO","Peoples Bank"
7135,281,"Kobeigane","PEO","Peoples Bank"
7135,142,"Kochchikade","PEO","Peoples Bank"
7135,329,"Koggala","PEO","Peoples Bank"
7135,342,"Kokkaddicholai","PEO","Peoples Bank"
7135,210,"Kollupitiya Co-op House","PEO","Peoples Bank"
7135,194,"Kolonnawa","PEO","Peoples Bank"
7135,260,"Koslanda","PEO","Peoples Bank"
7135,308,"Kotahena","PEO","Peoples Bank"
7135,98,"Kotikawatte","PEO","Peoples Bank"
7135,328,"Kottawa","PEO","Peoples Bank"
7135,288,"Kudawella","PEO","Peoples Bank"
7135,28,"Kuliyapitiya","PEO","Peoples Bank"
7135,12,"Kurunegala","PEO","Peoples Bank"
7135,226,"Kurunegala Maliyadeva","PEO","Peoples Bank"
7135,334,"Kurunegala-Ethugalpura","PEO","Peoples Bank"
7135,263,"Kuruwita","PEO","Peoples Bank"
7135,309,"Liberty Plaza","PEO","Peoples Bank"
7135,331,"Lucky Plaza","PEO","Peoples Bank"
7135,251,"Lunugala","PEO","Peoples Bank"
7135,215,"Madampe","PEO","Peoples Bank"
7135,282,"Maggona","PEO","Peoples Bank"
7135,181,"Maha - Oya","PEO","Peoples Bank"
7135,217,"Mahara","PEO","Peoples Bank"
7135,306,"Maharagama","PEO","Peoples Bank"
7135,303,"Mahawewa","PEO","Peoples Bank"
7135,58,"Mahiyangana","PEO","Peoples Bank"
7135,52,"Maho","PEO","Peoples Bank"
7135,200,"Majestic City","PEO","Peoples Bank"
7135,137,"Makandura","PEO","Peoples Bank"
7135,191,"Malwana","PEO","Peoples Bank"
7135,312,"Malwatta Road","PEO","Peoples Bank"
7135,165,"Mankulam","PEO","Peoples Bank"
7135,44,"Mannar","PEO","Peoples Bank"
7135,236,"Maradana","PEO","Peoples Bank"
7135,100,"Marandagahamula","PEO","Peoples Bank"
7135,322,"Marawila","PEO","Peoples Bank"
7135,346,"Maruthamunai","PEO","Peoples Bank"
7135,178,"Maskeliya","PEO","Peoples Bank"
7135,2,"Matale","PEO","Peoples Bank"
7135,152,"Matara Dharmapala Mawatha","PEO","Peoples Bank"
7135,32,"Matara Uyanwatta","PEO","Peoples Bank"
7135,70,"7Mathugama","PEO","Peoples Bank"
7135,69,"Mawanella","PEO","Peoples Bank"
7135,199,"Mawathagama","PEO","Peoples Bank"
7135,258,"Medagama","PEO","Peoples Bank"
7135,96,"Medawachchiya","PEO","Peoples Bank"
7135,231,"Medirigiriya","PEO","Peoples Bank"
7135,246,"Meegalewa","PEO","Peoples Bank"
7135,344,"Melsiripura","PEO","Peoples Bank"
7135,157,"Menikhinna","PEO","Peoples Bank"
7135,176,"Mid City","PEO","Peoples Bank"
7135,265,"Middeniya","PEO","Peoples Bank"
7135,21,"Minuwangoda","PEO","Peoples Bank"
7135,198,"Mirigama","PEO","Peoples Bank"
7135,68,"Monaragala","PEO","Peoples Bank"
7135,290,"Moratumulla","PEO","Peoples Bank"
7135,91,"Moratuwa","PEO","Peoples Bank"
7135,60,"Morawaka","PEO","Peoples Bank"
7135,336,"Mount Lavinia","PEO","Peoples Bank"
7135,46,"Mudalige Mawatha","PEO","Peoples Bank"
7135,20,"Mulativu","PEO","Peoples Bank"
7135,166,"Murunkan","PEO","Peoples Bank"
7135,95,"Muttur","PEO","Peoples Bank"
7135,214,"Mutuwal","PEO","Peoples Bank"
7135,119,"Narahenpita","PEO","Peoples Bank"
7135,82,"Narammala","PEO","Peoples Bank"
7135,83,"Nattandiya","PEO","Peoples Bank"
7135,146,"Naula","PEO","Peoples Bank"
7135,53,"Nawalapitiya","PEO","Peoples Bank"
7135,249,"Neboda","PEO","Peoples Bank"
7135,34,"Negombo","PEO","Peoples Bank"
7135,106,"Nelliady","PEO","Peoples Bank"
7135,124,"Nikeweratiya","PEO","Peoples Bank"
7135,127,"Nildandahinna.","PEO","Peoples Bank"
7135,296,"Nintavur","PEO","Peoples Bank"
7135,278,"Nittambuwa","PEO","Peoples Bank"
7135,192,"Nivitigala","PEO","Peoples Bank"
7135,171,"Nochchiyagama","PEO","Peoples Bank"
7135,174,"Nugegoda","PEO","Peoples Bank"
7135,335,"Nugegoda City","PEO","Peoples Bank"
7135,134,"Nuwara Eliya","PEO","Peoples Bank"
7135,340,"Oddamavady","PEO","Peoples Bank"
7135,275,"Olcott Mawatha","PEO","Peoples Bank"
7135,796,"Overseas Customers Unit","PEO","Peoples Bank"
